docId,filename,top topics, and contribution to doc ...
6157,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055283.txt,5,0.261,7,0.183,6,0.163,1,0.144,9,0.105,2,0.059
6158,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055284.txt,7,0.265,1,0.163,5,0.157,9,0.139,2,0.084,6,0.078
6159,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055285.txt,1,0.306,7,0.301,5,0.129,3,0.081,6,0.075
6160,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055286.txt,7,0.231,9,0.173,6,0.156,1,0.133,2,0.104,5,0.069,8,0.058
6161,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055287.txt,1,0.297,5,0.163,6,0.124,7,0.115,9,0.081,8,0.067,2,0.057
6162,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055288.txt,7,0.239,1,0.234,5,0.215,10,0.067,2,0.062,4,0.057
6163,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055289.txt,5,0.236,1,0.233,7,0.187,9,0.089,8,0.072,2,0.059
6164,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055290.txt,5,0.364,1,0.224,7,0.161,2,0.093,9,0.050
6165,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055291.txt,1,0.292,5,0.234,7,0.161,2,0.086,9,0.065,6,0.060
6166,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055292.txt,5,0.270,7,0.224,1,0.196,2,0.090,9,0.075
6167,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055293.txt,7,0.365,1,0.212,5,0.143,2,0.094,4,0.069
6168,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055294.txt,2,0.262,4,0.194,8,0.122,10,0.089,3,0.068,9,0.063,7,0.063,5,0.059,6,0.055
6169,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055295.txt,5,0.244,7,0.239,2,0.156,1,0.127,9,0.073,8,0.068
6170,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055296.txt,10,0.196,9,0.191,6,0.116,7,0.106,1,0.106,2,0.101,3,0.070,4,0.050
6171,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055297.txt,7,0.215,9,0.190,6,0.117,5,0.117,1,0.093,3,0.078,10,0.073
6172,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055298.txt,1,0.263,5,0.211,7,0.177,2,0.129,6,0.062,9,0.053
6173,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055299.txt,7,0.247,5,0.139,1,0.139,2,0.124,6,0.108,9,0.103,8,0.052
6174,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055300.txt,6,0.341,2,0.123,5,0.105,7,0.095,10,0.068,4,0.068,8,0.059,1,0.059,9,0.055
6175,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055301.txt,10,0.243,9,0.178,3,0.119,4,0.104,2,0.089,7,0.074,1,0.074,6,0.059
6176,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055302.txt,7,0.325,2,0.158,5,0.154,1,0.149,6,0.066
6177,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055303.txt,10,0.272,7,0.159,4,0.113,8,0.103,6,0.103,2,0.103,1,0.067
6178,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055304.txt,2,0.291,6,0.175,1,0.150,5,0.126,9,0.073,10,0.058
6179,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055305.txt,7,0.202,5,0.124,2,0.124,1,0.124,6,0.119,4,0.104,10,0.093
6180,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055306.txt,5,0.273,1,0.148,8,0.144,7,0.129,4,0.120,9,0.057
6181,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055307.txt,10,0.169,7,0.152,5,0.148,4,0.122,2,0.118,8,0.084,9,0.059,1,0.055
6182,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055308.txt,5,0.261,4,0.146,6,0.134,3,0.134,8,0.096,7,0.096,2,0.057
6183,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055309.txt,1,0.247,7,0.220,9,0.137,2,0.099,8,0.088,6,0.088
6184,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055310.txt,2,0.211,6,0.157,10,0.103,9,0.103,3,0.103,7,0.098,4,0.093
6185,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055311.txt,7,0.209,1,0.196,5,0.169,10,0.107,4,0.102,9,0.098,2,0.058
6186,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055312.txt,5,0.249,7,0.223,4,0.162,9,0.086,6,0.081,8,0.076
6187,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055313.txt,3,0.204,9,0.162,4,0.126,8,0.120,6,0.120,1,0.068,7,0.063,2,0.058,5,0.052
6188,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055314.txt,7,0.254,6,0.166,5,0.155,1,0.109,9,0.083,3,0.067,2,0.062,10,0.057
6189,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055315.txt,7,0.264,1,0.165,2,0.127,5,0.123,10,0.118,6,0.075,9,0.052
6190,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055316.txt,10,0.325,9,0.136,6,0.126,4,0.105,2,0.105,8,0.068,1,0.058,7,0.052
6191,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055317.txt,10,0.240,4,0.170,9,0.146,3,0.123,7,0.099,2,0.076,6,0.064
6192,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055318.txt,8,0.222,9,0.129,4,0.129,7,0.123,5,0.111,6,0.082,2,0.064,10,0.058
6193,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055319.txt,2,0.250,6,0.183,10,0.156,9,0.133,8,0.072,4,0.072,1,0.061
6194,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055320.txt,7,0.294,5,0.281,1,0.158,2,0.077,6,0.059
6195,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055321.txt,7,0.189,6,0.189,1,0.183,10,0.094,5,0.089,3,0.083,8,0.078,2,0.072
6196,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055322.txt,10,0.307,8,0.151,9,0.141,2,0.116,3,0.090,6,0.085
6197,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055323.txt,1,0.237,5,0.173,7,0.156,2,0.156,10,0.087,9,0.087,6,0.058
6198,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055324.txt,9,0.191,6,0.172,7,0.123,1,0.118,5,0.113,3,0.098,4,0.083
6199,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055325.txt,6,0.329,7,0.217,9,0.116,1,0.106,5,0.087
6200,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055326.txt,7,0.281,1,0.203,5,0.184,2,0.134,6,0.055
6201,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055327.txt,5,0.165,7,0.138,6,0.138,2,0.125,1,0.116,4,0.098,9,0.094,10,0.058
6202,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055328.txt,7,0.292,1,0.149,10,0.123,2,0.118,5,0.072,8,0.056,4,0.051,3,0.051
6203,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055329.txt,5,0.191,6,0.158,2,0.153,1,0.134,8,0.086,4,0.072,7,0.067,9,0.062,10,0.057
6204,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055330.txt,2,0.218,5,0.180,7,0.146,1,0.141,10,0.078,4,0.063,8,0.053,6,0.053
6205,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055331.txt,1,0.318,5,0.208,7,0.193,9,0.109,2,0.063
6206,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055332.txt,7,0.197,5,0.191,9,0.117,6,0.112,8,0.096,4,0.085,2,0.080
6207,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055333.txt,3,0.402,9,0.247,10,0.069,2,0.057,8,0.052,6,0.052
6208,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055334.txt,5,0.206,2,0.191,1,0.137,7,0.088,6,0.088,9,0.083,10,0.078
6209,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055335.txt,1,0.255,5,0.159,2,0.159,10,0.136,4,0.105,7,0.086
6210,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055336.txt,1,0.171,7,0.148,4,0.144,6,0.134,2,0.130,10,0.102,9,0.088
6211,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055337.txt,2,0.261,9,0.141,6,0.136,10,0.106,7,0.095,3,0.095,1,0.055,4,0.050
6212,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055338.txt,6,0.202,2,0.161,5,0.114,4,0.104,7,0.093,8,0.088,10,0.083,9,0.078,1,0.062
6213,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055339.txt,7,0.209,10,0.192,2,0.153,6,0.090,3,0.085,4,0.079,9,0.073,8,0.062
6214,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055340.txt,4,0.191,2,0.158,9,0.148,7,0.129,10,0.091,1,0.077,6,0.062,5,0.062
6215,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055341.txt,7,0.146,10,0.141,1,0.141,4,0.116,5,0.111,8,0.106,2,0.090,9,0.075
6216,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055342.txt,10,0.445,2,0.143,5,0.118,1,0.101
6217,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055343.txt,3,0.209,9,0.194,8,0.138,7,0.112,6,0.102,2,0.092,5,0.056
6218,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055344.txt,7,0.246,1,0.206,5,0.201,3,0.085,6,0.070,4,0.055,9,0.050
6219,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055345.txt,7,0.163,2,0.163,6,0.151,1,0.139,9,0.084,3,0.078,4,0.072,5,0.066,8,0.060
6220,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055346.txt,6,0.195,9,0.185,2,0.155,5,0.110,7,0.100,1,0.095,4,0.070
6221,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055347.txt,2,0.224,10,0.128,6,0.123,5,0.123,7,0.110,9,0.100,4,0.078,1,0.078
6222,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055348.txt,1,0.197,5,0.168,6,0.159,7,0.149,2,0.130,9,0.067,4,0.053
6223,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055349.txt,7,0.234,6,0.160,2,0.128,10,0.122,4,0.106,8,0.085,9,0.074
6224,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055350.txt,10,0.273,9,0.212,6,0.097,8,0.091,4,0.079,2,0.073,7,0.061,3,0.055
6225,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055351.txt,2,0.217,10,0.172,5,0.113,1,0.104,9,0.095,3,0.090,7,0.077,4,0.059
6226,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055352.txt,6,0.265,5,0.141,2,0.141,9,0.100,1,0.094,7,0.088,8,0.071,10,0.053
6227,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055353.txt,10,0.317,7,0.126,9,0.111,4,0.111,2,0.085,3,0.080,8,0.065
6228,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055354.txt,9,0.155,1,0.141,6,0.136,10,0.132,7,0.132,5,0.105,3,0.091,2,0.050
6229,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055355.txt,6,0.178,7,0.168,9,0.157,5,0.127,3,0.102,2,0.076,4,0.071,8,0.056
6230,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055356.txt,5,0.237,1,0.162,10,0.152,4,0.136,2,0.136,7,0.066
6231,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055357.txt,6,0.255,7,0.217,2,0.166,5,0.076,1,0.070,9,0.057,10,0.051,4,0.051
6232,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055358.txt,2,0.177,5,0.155,3,0.155,7,0.115,10,0.111,9,0.102,6,0.075,8,0.062
6233,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055359.txt,1,0.286,5,0.187,2,0.172,7,0.094,10,0.084,9,0.059
6234,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055360.txt,1,0.336,7,0.241,5,0.103,6,0.099,2,0.060,10,0.052
6235,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055361.txt,5,0.211,6,0.165,9,0.151,7,0.151,3,0.115,8,0.069,1,0.055,4,0.050
6236,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055362.txt,6,0.403,7,0.132,9,0.107,3,0.101,2,0.094
6237,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055363.txt,6,0.185,7,0.156,10,0.132,8,0.127,9,0.112,5,0.088,4,0.068,3,0.063
6238,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055364.txt,7,0.237,5,0.194,6,0.124,9,0.108,2,0.102,1,0.081,8,0.065,3,0.059
6239,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055365.txt,2,0.191,5,0.156,9,0.141,3,0.126,10,0.121,7,0.095,6,0.075,1,0.055
6240,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055366.txt,5,0.147,10,0.130,4,0.130,8,0.120,3,0.109,9,0.087,7,0.087,2,0.087,6,0.082
6241,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055367.txt,7,0.305,1,0.263,5,0.147,2,0.068,10,0.058,6,0.053
6242,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055368.txt,6,0.181,7,0.176,3,0.162,5,0.113,4,0.098,2,0.064,9,0.059,8,0.054,1,0.054
6243,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055369.txt,5,0.312,7,0.200,4,0.129,10,0.071,2,0.059,1,0.059,8,0.053
6244,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055370.txt,6,0.225,9,0.200,2,0.160,5,0.105,3,0.090,1,0.085
6245,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055371.txt,2,0.335,5,0.143,1,0.143,4,0.116,10,0.107,7,0.071
6246,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055372.txt,5,0.267,2,0.168,1,0.155,10,0.125,7,0.116,4,0.082
6247,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055373.txt,5,0.248,1,0.175,4,0.136,6,0.107,10,0.087,8,0.073,2,0.063
6248,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055374.txt,5,0.260,7,0.145,4,0.125,2,0.105,10,0.100,1,0.100,9,0.055
6249,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055375.txt,3,0.279,6,0.170,9,0.135,10,0.118,5,0.079,1,0.074
6250,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055376.txt,5,0.265,1,0.209,9,0.109,7,0.100,10,0.095,6,0.066,4,0.062
6251,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055377.txt,10,0.319,5,0.241,4,0.095,2,0.086,8,0.078,7,0.069,1,0.065
6252,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055378.txt,2,0.281,7,0.158,1,0.114,5,0.088,10,0.079,4,0.075,3,0.061,8,0.053,6,0.053
6253,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055379.txt,10,0.294,2,0.248,1,0.126,9,0.079,5,0.065,8,0.051
6254,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055380.txt,1,0.174,5,0.165,2,0.151,6,0.092,9,0.087,7,0.078,3,0.073,10,0.069,8,0.069
6255,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055381.txt,10,0.207,2,0.188,5,0.160,1,0.108,7,0.094,9,0.080,3,0.052
6256,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055382.txt,5,0.429,2,0.157,7,0.094,9,0.058,10,0.052,6,0.052,3,0.052
6257,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055383.txt,7,0.175,1,0.147,5,0.142,2,0.109,4,0.100,10,0.085,8,0.081,6,0.062,9,0.057
6258,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055384.txt,5,0.355,2,0.134,6,0.129,1,0.129,9,0.081,7,0.070
6259,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055385.txt,8,0.176,2,0.176,7,0.146,5,0.146,1,0.112,6,0.068,4,0.059
6260,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055386.txt,1,0.284,5,0.163,6,0.111,9,0.089,7,0.089,2,0.089,10,0.063
6261,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055387.txt,7,0.167,2,0.158,6,0.134,5,0.115,8,0.100,4,0.096,3,0.086,9,0.057
6262,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055388.txt,10,0.177,7,0.163,5,0.148,1,0.129,9,0.110,3,0.081,6,0.077,2,0.077
6263,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055389.txt,6,0.392,3,0.138,10,0.110,9,0.099,8,0.099,4,0.061
6264,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055390.txt,3,0.184,9,0.158,7,0.126,1,0.126,6,0.116,5,0.095,8,0.079,4,0.068
6265,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055391.txt,1,0.299,5,0.273,7,0.144,2,0.119
6266,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055392.txt,6,0.215,7,0.175,1,0.153,5,0.124,9,0.096,10,0.068,2,0.062,4,0.056
6267,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055393.txt,2,0.280,5,0.148,6,0.132,7,0.122,10,0.095,8,0.058,4,0.053
6268,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055394.txt,5,0.288,7,0.230,1,0.152,9,0.084,2,0.084,6,0.063
6269,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055395.txt,10,0.212,2,0.190,4,0.101,6,0.090,7,0.085,5,0.079,9,0.074,8,0.069,3,0.058
6270,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055396.txt,5,0.191,7,0.180,6,0.152,9,0.118,2,0.118,4,0.096,1,0.067
6271,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055397.txt,4,0.267,2,0.173,10,0.168,8,0.089,5,0.084,7,0.058,3,0.058
6272,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055398.txt,1,0.215,2,0.135,6,0.125,9,0.110,3,0.105,4,0.095,5,0.090,7,0.075
6273,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055399.txt,5,0.157,8,0.143,4,0.124,10,0.119,7,0.110,2,0.105,3,0.095,9,0.057,6,0.052
6274,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055400.txt,1,0.204,7,0.177,8,0.110,5,0.105,9,0.094,10,0.088,3,0.066,2,0.066
6275,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055401.txt,5,0.327,7,0.179,9,0.148,2,0.130,1,0.080
6276,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055402.txt,9,0.211,6,0.199,2,0.139,7,0.127,5,0.114,4,0.066,10,0.054
6277,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055403.txt,6,0.263,3,0.144,4,0.113,9,0.103,7,0.103,1,0.082,8,0.067
6278,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055404.txt,10,0.211,2,0.162,1,0.141,6,0.114,7,0.108,9,0.092,8,0.054
6279,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md055405.txt,10,0.191,7,0.178,6,0.153,9,0.146,2,0.096,5,0.089,4,0.070
